id,listing_name,host_id,host_name,neighborhood,latitude,longitude,room_type,property_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,rating,cleaning_fee,service_fee,instant_bookable,last_review
8772,Humphrey Overpass Stay,2697,Danielle,Brooklyn,40.738907,-73.997939,Entire home/apt,Apartment,286,12,195,4.56,265,4.6,57,27,False,2025-05-16
8773,Kristen Estates Stay,2399,Robert,Williamsburg,40.73193,-73.873646,Hotel room,Loft,84,8,90,4.31,62,3.0,69,24,False,2025-08-22
8774,Randall Forks Stay,8242,Patricia,Upper East Side,40.505302,-73.85497,Shared room,Loft,72,14,465,5.44,200,4.4,62,21,True,2026-01-11
8775,Elizabeth Branch Stay,3945,Audrey,Upper East Side,40.559829,-73.999264,Hotel room,Condo,173,7,53,0.37,283,3.6,49,7,True,2026-02-15
8776,Ashley Ranch Stay,8908,Douglas,Chelsea,40.720178,-73.81399,Hotel room,Studio,254,13,484,3.62,331,4.2,80,24,True,2026-03-02
8777,Kara Club Stay,4814,Ashley,SoHo,40.7129,-73.725003,Private room,Villa,132,7,31,9.5,42,3.6,65,20,False,2025-12-04
8778,Bruce Cape Stay,7388,Tracey,Manhattan,40.607573,-74.00856,Hotel room,Apartment,139,10,139,11.85,315,3.1,77,9,False,2026-03-09
8779,Smith Viaduct Stay,5969,Teresa,Chelsea,40.83453,-73.817181,Entire home/apt,Loft,193,8,40,4.84,180,3.3,43,15,False,2026-05-12
8780,Austin Highway Stay,4253,Craig,Upper East Side,40.531814,-74.052198,Entire home/apt,Apartment,129,11,97,4.68,144,4.5,57,17,False,2025-10-27
8781,Allison Estate Stay,7835,James,Manhattan,40.812645,-73.834403,Entire home/apt,Villa,152,9,393,9.95,141,4.8,48,5,False,2026-04-27
8782,Kent Meadows Stay,9399,Willie,Chelsea,40.53837,-73.927151,Private room,Condo,127,4,294,7.04,139,4.0,39,37,True,2026-03-24
8783,Wade Plaza Stay,9693,Paul,SoHo,40.87488,-73.783251,Shared room,Villa,37,10,458,7.07,46,4.1,44,9,False,2026-01-23
8784,Short Run Stay,2220,Adam,Williamsburg,40.766899,-74.044728,Entire home/apt,Studio,126,11,315,11.32,51,4.1,39,39,True,2026-02-14
8785,Bradley Trafficway Stay,7976,Kevin,Manhattan,40.627126,-73.809167,Entire home/apt,House,120,3,371,6.71,210,3.6,39,17,True,2026-02-23
8786,Hernandez Plaza Stay,9645,Joseph,Staten Island,40.726026,-73.8815,Entire home/apt,Apartment,440,10,477,7.1,126,3.2,65,23,True,2026-01-01
8787,Sherry Heights Stay,5431,Raymond,Upper East Side,40.74151,-73.792435,Entire home/apt,Studio,238,11,270,9.59,169,3.9,22,25,True,2025-08-03
8788,Osborne Overpass Stay,9488,Preston,Chelsea,40.756953,-73.745312,Entire home/apt,House,363,10,87,0.44,357,3.9,11,25,True,2026-01-26
8789,Tammy Creek Stay,3272,Michelle,Harlem,40.740292,-73.928872,Entire home/apt,Condo,227,14,209,10.51,310,4.2,52,39,True,2025-05-26
8790,Robin Summit Stay,8038,Melissa,Williamsburg,40.673211,-74.045911,Shared room,Loft,37,12,356,9.28,146,4.6,61,35,True,2026-03-01
8791,Lee Trail Stay,5478,Ashley,Queens,40.535354,-73.900026,Entire home/apt,Apartment,321,6,266,11.98,128,4.8,37,34,True,2025-08-07
8792,Kevin Coves Stay,1057,Brooke,Bronx,40.505797,-73.91979,Private room,Villa,78,13,245,3.16,354,4.6,34,39,False,2025-08-14
8793,Martinez Place Stay,6687,Joshua,Queens,40.892695,-74.053734,Entire home/apt,Condo,247,4,465,10.75,264,3.8,64,29,False,2026-03-23
8794,Rice Tunnel Stay,3207,Tammy,Williamsburg,40.555587,-73.702072,Shared room,Loft,65,3,385,0.3,227,3.9,27,29,False,2026-03-29
8795,Jeffrey Fields Stay,1107,Melinda,Chelsea,40.639396,-73.922918,Hotel room,Loft,219,2,180,5.76,322,4.0,56,22,True,2026-03-20
8796,Farrell Hills Stay,4801,Lisa,Williamsburg,40.664838,-74.008551,Hotel room,Loft,109,13,69,7.69,125,3.7,30,27,False,2025-06-23
8797,Patricia Spurs Stay,7429,Joseph,Brooklyn,40.616203,-73.95093,Private room,Studio,75,8,126,3.94,143,4.5,56,20,True,2026-03-29
8798,John Parkway Stay,7710,Ashley,Upper East Side,40.682752,-73.996513,Entire home/apt,House,329,8,253,7.62,0,3.9,80,17,False,2025-10-29
8799,Geoffrey Brooks Stay,3666,Melissa,Harlem,40.573549,-74.073725,Shared room,Condo,41,6,238,3.75,64,4.1,28,38,True,2025-11-12
8800,Jones Flat Stay,8488,Robert,Williamsburg,40.556934,-74.032928,Private room,Studio,65,5,285,9.03,172,3.2,67,9,True,2025-08-27
8801,Perry Way Stay,1907,Leslie,Chelsea,40.720472,-73.820437,Shared room,House,54,6,422,1.08,355,3.8,53,33,True,2025-05-24
8802,Riley Green Stay,7062,Russell,Williamsburg,40.842382,-74.085728,Entire home/apt,Apartment,138,14,349,8.98,327,3.6,23,26,True,2025-11-16
8803,Sophia Cove Stay,6841,Natalie,Staten Island,40.750472,-73.836515,Shared room,Apartment,24,2,237,5.91,194,3.7,57,40,False,2025-05-23
8804,Joel Flats Stay,5955,Vanessa,Harlem,40.574836,-74.074138,Entire home/apt,Loft,390,5,72,1.95,365,4.2,49,9,True,2025-06-27
8805,Daniels Stream Stay,1140,Alice,Bronx,40.58007,-73.924324,Entire home/apt,Loft,357,6,434,9.04,333,5.0,41,24,True,2025-08-28
8806,Christina Brooks Stay,8011,Christopher,Manhattan,40.893259,-73.964659,Entire home/apt,House,355,8,499,3.89,259,3.2,25,6,True,2025-09-05
8807,Kara Mission Stay,4979,Lawrence,Brooklyn,40.778905,-73.891182,Private room,Loft,85,2,232,0.67,336,4.3,51,32,False,2026-03-26
8808,Shannon Mall Stay,4767,Zachary,Brooklyn,40.866229,-73.793684,Entire home/apt,Condo,389,7,0,5.14,322,3.2,22,36,False,2025-09-21
8809,Burton Locks Stay,4100,Ethan,Chelsea,40.611863,-73.853513,Entire home/apt,Apartment,290,5,61,9.1,356,4.8,30,40,True,2025-10-15
8810,Charles Mountains Stay,8882,James,SoHo,40.695093,-73.834498,Hotel room,Apartment,259,6,181,0.03,196,4.7,27,17,True,2025-11-02
8811,Mcknight Rue Stay,7127,Crystal,Williamsburg,40.709652,-73.821106,Shared room,House,86,5,40,4.44,153,4.7,19,32,True,2025-12-12
8812,Russo Ridges Stay,7609,Stephen,Brooklyn,40.540346,-73.796006,Shared room,Studio,36,1,418,3.83,358,4.6,34,28,True,2025-08-23
8813,Jasmine Creek Stay,7124,Jason,Queens,40.852715,-74.027624,Private room,Villa,67,10,203,4.01,132,4.6,28,6,False,2025-10-20
8814,Laura Creek Stay,7898,Adam,Chelsea,40.809439,-74.059964,Entire home/apt,Condo,473,7,249,8.96,283,4.6,79,26,False,2025-08-07
8815,Heather Parks Stay,7327,Kimberly,Harlem,40.590707,-73.954279,Hotel room,Studio,221,12,86,10.51,19,4.6,43,16,True,2025-11-25
8816,Moore Knolls Stay,7109,Michael,Brooklyn,40.679594,-74.034994,Private room,Apartment,84,3,233,9.29,47,3.2,43,16,False,2026-01-17
8817,Nicholas Island Stay,9501,Karl,Brooklyn,40.795093,-73.702117,Private room,Condo,55,6,132,7.5,296,3.9,26,15,True,2025-09-22
8818,Lindsey Loop Stay,9889,Christian,Chelsea,40.570874,-73.767663,Hotel room,House,154,8,413,11.16,192,4.8,12,22,False,2025-06-25
8819,Medina Forest Stay,5766,Eric,Upper East Side,40.658849,-74.014194,Shared room,Villa,78,5,345,8.01,282,3.4,11,33,False,2025-09-27
8820,Russell Branch Stay,8903,Cassidy,Williamsburg,40.711013,-73.823483,Entire home/apt,Condo,224,6,220,2.39,84,3.6,18,19,False,2025-06-07
8821,Johnson Walk Stay,1381,Julie,Staten Island,40.704214,-74.082483,Entire home/apt,Apartment,491,13,175,9.31,62,3.0,19,19,True,2026-02-07
8822,Porter Plain Stay,5437,Brandon,Harlem,40.599259,-74.047118,Hotel room,Condo,169,1,115,10.78,106,3.7,64,26,False,2025-05-15
8823,Derrick Estate Stay,7717,Nicole,Queens,40.765392,-73.756195,Private room,Villa,48,1,424,0.58,72,3.8,55,11,True,2026-03-23
8824,Cohen Glen Stay,7816,Stephanie,Queens,40.727288,-73.824391,Private room,Apartment,50,9,364,6.51,102,4.7,65,29,False,2025-06-25
8825,Ewing Ports Stay,3562,Brandon,Queens,40.76333,-73.847448,Private room,Studio,157,14,247,0.31,301,3.9,20,31,False,2026-03-08
8826,Pamela Extension Stay,9964,Terry,Upper East Side,40.859114,-73.983996,Hotel room,Apartment,117,3,438,1.5,240,4.3,31,33,True,2025-06-08
8827,Melissa Hill Stay,4262,Randy,Staten Island,40.719466,-73.777106,Entire home/apt,Apartment,318,12,347,5.32,246,4.4,15,12,False,2025-09-07
8828,David Parkways Stay,7002,Douglas,Brooklyn,40.623752,-73.893699,Entire home/apt,Apartment,498,12,82,6.4,185,4.2,47,11,True,2025-05-15
8829,Victoria Inlet Stay,9814,Claudia,Queens,40.675092,-73.731092,Hotel room,Apartment,290,5,200,7.6,180,3.6,38,22,True,2025-11-11
8830,Michele Ranch Stay,4930,Oscar,Brooklyn,40.712679,-73.934723,Shared room,Villa,44,7,164,8.96,144,4.1,16,17,False,2025-12-29
8831,Joseph Lights Stay,3156,Rebecca,Queens,40.527886,-73.886998,Private room,Studio,83,13,307,4.55,5,4.2,69,37,True,2025-10-19
8832,Chandler Fort Stay,1969,Brandon,Williamsburg,40.520352,-73.895467,Private room,House,175,4,326,4.1,169,3.7,40,31,False,2025-11-28
8833,Ryan Path Stay,6293,Eric,Chelsea,40.715062,-74.035823,Entire home/apt,House,434,14,451,11.29,125,4.7,62,13,True,2026-04-22
8834,Wendy Overpass Stay,6261,Edward,Queens,40.821779,-73.928684,Shared room,Condo,35,10,264,7.88,18,3.6,63,8,True,2026-02-20
8835,Michelle Plain Stay,2705,John,Williamsburg,40.658912,-73.860093,Entire home/apt,Condo,125,5,288,9.16,180,3.2,43,7,True,2025-11-04
8836,Long Lake Stay,7671,Cathy,Chelsea,40.847053,-73.707174,Private room,Studio,110,2,230,9.93,259,4.7,73,22,False,2025-06-06
8837,Vasquez Cove Stay,9706,Joseph,SoHo,40.659114,-73.966802,Shared room,Apartment,68,9,122,3.02,178,4.5,26,37,False,2026-03-27
8838,Abigail Unions Stay,1357,Cristian,Manhattan,40.561201,-73.979453,Shared room,House,26,10,192,1.28,34,4.7,69,32,True,2026-02-20
8839,King Plaza Stay,9076,Jeffery,Williamsburg,40.557771,-73.984564,Hotel room,House,104,8,88,1.8,36,3.7,60,8,False,2025-11-10
8840,Luke Drive Stay,5422,Adam,SoHo,40.705989,-73.959662,Shared room,Villa,24,11,376,4.93,216,3.6,63,18,False,2025-10-01
8841,Christine Well Stay,1539,Michael,Williamsburg,40.842105,-73.735675,Private room,House,172,4,473,3.9,220,3.4,51,13,False,2025-09-25
8842,Pruitt Square Stay,6498,Mary,Queens,40.889688,-73.928843,Hotel room,Studio,232,9,245,10.0,108,4.6,15,40,False,2026-03-19
8843,Henderson Square Stay,8641,Benjamin,Bronx,40.758751,-73.963733,Hotel room,House,184,3,382,10.15,111,4.8,37,22,False,2026-01-02
8844,Grace View Stay,7150,Lisa,Manhattan,40.647246,-74.025453,Hotel room,Apartment,148,12,215,5.46,89,3.0,20,27,False,2026-05-07
8845,Joseph Mall Stay,2389,Aaron,Manhattan,40.788135,-73.820934,Shared room,Condo,84,9,238,6.27,119,4.1,29,18,True,2026-05-10
8846,Cole Lodge Stay,5078,Summer,Brooklyn,40.876549,-73.768261,Private room,Villa,156,4,336,0.77,231,4.8,66,15,False,2026-04-06
8847,Hendrix Stravenue Stay,3050,Robert,Williamsburg,40.583495,-73.932939,Shared room,Loft,30,9,492,7.8,312,3.4,23,28,True,2025-06-30
8848,Atkinson Port Stay,2556,Scott,Staten Island,40.718199,-74.030162,Entire home/apt,Loft,494,1,104,1.71,249,3.3,43,39,False,2025-06-14
8849,Padilla Inlet Stay,7957,Jennifer,SoHo,40.659969,-73.858397,Shared room,House,32,4,54,7.79,9,4.4,51,32,False,2025-08-17
8850,David Coves Stay,2734,Bradley,Queens,40.647463,-73.970544,Hotel room,House,83,9,214,5.68,134,4.3,13,6,True,2025-07-03
8851,Jonathan Stravenue Stay,1026,Kyle,Williamsburg,40.683451,-73.765781,Entire home/apt,Villa,488,5,453,4.76,257,4.9,12,35,False,2025-05-16
8852,Chloe Land Stay,3771,Tina,Williamsburg,40.871604,-74.096507,Private room,Studio,157,10,109,6.31,164,3.9,71,29,False,2025-06-06
8853,Hudson Key Stay,7935,Adam,Upper East Side,40.645101,-73.981151,Entire home/apt,Villa,307,3,492,6.99,9,4.3,45,35,False,2026-01-13
8854,Moore Turnpike Stay,8671,Sean,Upper East Side,40.846723,-73.737895,Private room,Loft,99,6,378,9.96,133,4.5,53,34,False,2025-06-28
8855,Ellis Village Stay,9419,Christopher,Bronx,40.714628,-73.846176,Hotel room,Loft,103,1,94,3.55,342,4.1,65,11,True,2026-05-11
8856,Alexander Spurs Stay,8666,Rachel,Upper East Side,40.583104,-73.703504,Shared room,Loft,75,8,237,10.88,111,4.3,66,26,False,2026-04-13
8857,Burke Ways Stay,8089,Melissa,Staten Island,40.863695,-73.910272,Entire home/apt,House,129,7,390,4.55,6,4.9,66,40,False,2025-10-30
8858,Brian Stravenue Stay,4102,Charles,Harlem,40.806845,-73.705662,Shared room,Apartment,22,11,373,1.5,34,4.6,70,10,False,2025-08-24
8859,Charlene Extensions Stay,2133,Ryan,SoHo,40.572203,-73.9539,Private room,Studio,154,14,360,7.88,270,3.5,12,16,False,2025-06-04
8860,Alexandra Inlet Stay,4488,Melissa,Staten Island,40.868352,-73.82319,Hotel room,House,296,8,154,9.64,133,4.9,24,32,False,2025-12-30
8861,Walsh Rue Stay,8138,Austin,Williamsburg,40.835902,-73.716521,Entire home/apt,Loft,468,9,37,0.86,0,4.2,32,14,False,2026-01-22
8862,Nelson Ridges Stay,2516,Tiffany,Bronx,40.530529,-73.971844,Hotel room,House,197,11,337,7.41,315,3.5,61,16,True,2026-01-13
8863,Anthony Loop Stay,6139,Alexandra,Chelsea,40.785182,-74.080263,Private room,Condo,53,3,412,9.14,196,3.3,13,31,True,2026-02-22
8864,Jessica Fall Stay,6989,Emily,Staten Island,40.542097,-73.814822,Hotel room,House,202,7,292,1.78,116,3.4,64,36,True,2025-09-10
8865,Kim Gateway Stay,7998,Anthony,Brooklyn,40.805949,-73.998573,Shared room,Apartment,39,9,371,11.79,139,4.2,53,28,True,2025-10-07
8866,Pena Parkways Stay,4915,Kayla,Chelsea,40.839548,-74.045865,Shared room,House,57,11,184,3.54,262,4.6,62,27,True,2025-08-14
8867,Robert Brook Stay,6666,Justin,Bronx,40.602143,-73.708027,Entire home/apt,Villa,403,6,200,0.85,194,5.0,34,40,True,2025-05-30
8868,Montgomery Field Stay,9725,Antonio,SoHo,40.771597,-74.023138,Hotel room,Studio,105,4,217,7.25,356,3.3,74,7,False,2025-08-01
8869,Keith Stream Stay,7634,Amy,Staten Island,40.725839,-73.764654,Shared room,Studio,65,4,235,3.26,340,3.6,61,8,True,2025-07-25
8870,Alan Locks Stay,4012,Michelle,Upper East Side,40.777424,-73.869814,Hotel room,Loft,227,7,110,11.64,225,3.5,31,36,True,2026-04-25
8871,Jones Well Stay,1431,Andrew,Brooklyn,40.527326,-73.722333,Entire home/apt,Loft,233,4,298,3.96,359,3.9,30,38,False,2025-06-13
8872,Amy Creek Stay,9265,Lonnie,Chelsea,40.661744,-73.927037,Hotel room,Apartment,116,11,240,11.56,268,3.7,36,9,True,2025-09-28
8873,Hubbard Fields Stay,4849,Amanda,Chelsea,40.602415,-73.746156,Private room,House,96,8,110,5.83,344,3.7,39,40,False,2026-02-10
8874,Ashley Run Stay,6088,Gregory,Staten Island,40.720045,-73.792903,Entire home/apt,Condo,198,7,279,1.78,336,3.7,57,13,False,2025-08-28
8875,Lopez Spring Stay,1809,Shannon,Harlem,40.708006,-73.959008,Private room,Villa,135,4,165,5.91,151,3.0,58,23,False,2025-12-15
8876,Martin Islands Stay,8452,Lauren,Bronx,40.849674,-74.04987,Shared room,Apartment,47,6,48,11.31,113,4.7,53,39,False,2026-01-04
8877,Shane Meadow Stay,9535,Larry,Harlem,40.679104,-74.029074,Shared room,Condo,46,14,20,5.69,223,3.2,38,33,False,2026-02-21
8878,Thompson Plains Stay,4356,Jessica,Chelsea,40.685343,-74.008947,Hotel room,House,123,10,296,5.19,224,4.5,54,18,False,2026-01-26
8879,Campbell Crossing Stay,7281,Cindy,Harlem,40.884242,-73.733137,Private room,Studio,84,10,297,7.75,2,4.3,26,30,True,2026-04-22
8880,Amber Vista Stay,3086,Laura,SoHo,40.784238,-73.853863,Private room,Loft,52,13,225,2.12,115,3.2,18,30,False,2026-02-26
8881,Ruiz Port Stay,2983,Jesus,Chelsea,40.877441,-73.854908,Entire home/apt,Condo,130,14,210,11.73,347,4.3,63,19,True,2026-03-14
8882,Jackson Turnpike Stay,4028,Stephanie,Chelsea,40.71062,-73.877496,Shared room,Apartment,67,8,133,6.26,140,3.8,50,36,True,2025-12-08
8883,Christina Fields Stay,4764,Jerry,Manhattan,40.785683,-73.893441,Private room,Studio,78,3,463,8.46,79,4.4,73,17,True,2026-03-27
8884,Richard Alley Stay,6290,Jerry,Bronx,40.629445,-73.741009,Hotel room,Loft,178,14,53,1.85,171,3.2,63,35,False,2025-08-15
8885,Houston Creek Stay,4562,Rebecca,Queens,40.884879,-73.734466,Entire home/apt,Villa,458,8,387,1.04,210,3.5,70,10,False,2026-04-22
8886,Joseph Coves Stay,6162,Austin,SoHo,40.605436,-73.703923,Hotel room,Villa,133,2,27,0.14,161,3.3,45,18,False,2025-09-21
8887,Danielle Roads Stay,7643,Daniel,SoHo,40.552949,-73.960223,Shared room,Condo,33,4,37,0.9,228,5.0,49,36,True,2026-04-12
8888,Daryl Ports Stay,1694,Catherine,Queens,40.859587,-73.785869,Hotel room,Loft,133,1,60,3.07,229,3.9,71,34,True,2025-11-27
8889,Kimberly Curve Stay,8471,Kyle,SoHo,40.545348,-73.915622,Hotel room,Apartment,294,6,198,3.72,22,3.9,19,9,False,2026-05-06
8890,Kelly Rapids Stay,1183,Renee,SoHo,40.779184,-73.711295,Hotel room,Loft,254,14,490,9.85,96,4.0,16,15,False,2026-05-10
8891,Huff Mills Stay,6981,Tracy,Upper East Side,40.894933,-73.972504,Hotel room,Villa,284,3,266,2.22,68,4.3,52,29,False,2026-02-07
8892,Lane Cove Stay,7715,Jennifer,Bronx,40.590842,-73.771121,Entire home/apt,Loft,192,1,72,9.16,243,4.2,62,12,False,2026-03-14
8893,Hess Vista Stay,1133,Juan,Brooklyn,40.825447,-73.938853,Shared room,House,66,7,191,3.3,162,3.4,36,7,False,2025-08-17
8894,John Gardens Stay,2512,William,Staten Island,40.686261,-73.974952,Entire home/apt,Villa,378,8,218,8.64,181,4.2,46,38,False,2026-03-04
8895,Harris Vista Stay,4888,Timothy,SoHo,40.755436,-73.902765,Entire home/apt,Loft,277,6,274,10.64,111,4.8,10,36,False,2026-05-04
8896,William Brook Stay,1149,Steven,Bronx,40.798734,-74.039887,Shared room,Studio,33,9,280,11.33,271,4.4,73,16,False,2025-11-22
8897,Jonathan Shore Stay,5335,Manuel,Chelsea,40.569547,-73.848124,Private room,House,81,8,446,11.79,333,4.5,71,25,False,2026-05-03
8898,Smith Spur Stay,1072,Kevin,Staten Island,40.595429,-73.820107,Hotel room,Villa,104,10,0,8.12,23,4.4,47,40,True,2025-05-24
8899,Michelle Cliff Stay,1373,Connie,Bronx,40.54657,-74.093411,Entire home/apt,Condo,391,5,120,9.86,160,4.4,79,11,False,2025-12-31
8900,Erin Corners Stay,6217,Rita,Upper East Side,40.821938,-73.950818,Private room,House,40,1,256,2.48,211,3.8,27,26,False,2026-01-24
8901,Wheeler Course Stay,2986,Michael,Bronx,40.710857,-73.893478,Hotel room,Loft,286,6,352,11.45,267,3.4,46,5,True,2025-08-06
8902,Laura Parkways Stay,9176,Jeremy,Bronx,40.538305,-74.042464,Shared room,House,21,4,451,6.66,295,4.3,79,40,True,2025-06-17
8903,Tiffany Greens Stay,7090,Andrea,Bronx,40.674662,-73.827964,Shared room,Condo,88,1,159,8.58,294,4.8,26,37,True,2025-06-11
8904,Merritt Mills Stay,1573,Mary,Queens,40.848247,-73.889453,Shared room,House,32,5,181,9.86,108,3.6,23,16,False,2026-04-28
8905,Martinez Roads Stay,2987,Crystal,Chelsea,40.668091,-73.967612,Hotel room,Condo,295,12,207,7.95,295,4.2,45,12,False,2025-09-18
8906,Ferguson Estate Stay,5280,Michael,Upper East Side,40.854268,-73.776178,Hotel room,Apartment,150,2,252,9.38,217,3.3,59,34,True,2026-02-24
8907,English Overpass Stay,4060,Donald,Queens,40.840038,-73.813565,Private room,Studio,89,10,328,9.99,25,3.5,29,33,False,2025-11-22
8908,Zamora Rapid Stay,5029,Jacob,Bronx,40.670807,-74.056374,Hotel room,Villa,104,11,369,0.45,262,4.5,27,35,True,2025-12-19
8909,Campbell Plaza Stay,2417,Andrew,Chelsea,40.850856,-74.030088,Entire home/apt,Villa,497,3,114,9.48,48,3.6,22,12,True,2025-06-04
8910,Mary Oval Stay,1250,Tonya,Manhattan,40.886806,-73.784647,Private room,Studio,54,5,251,2.38,51,3.8,47,19,True,2025-10-17
8911,Taylor Club Stay,9552,Amy,Staten Island,40.724757,-73.96046,Shared room,Studio,40,5,51,3.35,49,4.6,71,26,False,2025-11-23
8912,Rose Isle Stay,3560,Amanda,Bronx,40.769283,-74.029037,Hotel room,Apartment,297,8,168,4.46,238,4.9,48,6,True,2025-06-21
8913,James Motorway Stay,3845,James,Staten Island,40.538113,-73.720287,Entire home/apt,Villa,248,7,1,2.92,301,3.9,22,6,True,2026-03-24
8914,Angela Trail Stay,9751,Pamela,Upper East Side,40.50318,-73.822977,Entire home/apt,Apartment,131,8,69,8.92,190,4.2,67,12,True,2026-03-03
8915,Mcintosh Walk Stay,6750,Rachel,Manhattan,40.573623,-73.871576,Shared room,Villa,22,10,414,0.04,197,3.9,79,24,True,2025-08-31
8916,Carrie Courts Stay,4192,David,Bronx,40.628865,-74.011113,Shared room,Loft,41,4,274,5.52,78,3.1,34,29,False,2025-12-30
8917,Herrera Knolls Stay,6365,Nicole,Williamsburg,40.864763,-73.993062,Hotel room,Loft,223,3,364,4.48,229,4.4,71,31,True,2026-04-17
8918,Cruz Mountains Stay,4451,Shane,Upper East Side,40.895955,-74.099543,Entire home/apt,Loft,468,5,356,5.49,126,3.1,21,9,True,2026-03-23
8919,Joshua Mill Stay,2481,Andrew,Williamsburg,40.808101,-74.010744,Entire home/apt,Loft,218,11,84,10.72,358,4.8,38,6,True,2025-06-14
8920,Christian Ranch Stay,9933,Gregory,Manhattan,40.545584,-74.044664,Private room,Apartment,44,11,464,1.58,238,3.8,45,34,True,2025-06-20
8921,Kevin Stravenue Stay,9508,Alexis,Queens,40.769528,-73.942742,Private room,House,96,6,126,5.15,352,3.3,65,19,True,2025-08-10
8922,Logan Estate Stay,7651,Jonathan,Chelsea,40.835119,-73.747388,Shared room,House,73,14,148,11.43,359,3.0,63,35,True,2025-08-04
8923,Turner Isle Stay,3412,Janet,Brooklyn,40.897869,-74.067689,Shared room,Apartment,31,14,480,4.82,72,3.7,69,37,False,2025-06-26
8924,Penny Plains Stay,7367,Chelsea,Manhattan,40.511023,-73.932083,Entire home/apt,Apartment,366,7,266,6.44,333,4.9,28,27,True,2025-12-24
8925,Wallace Passage Stay,9558,Richard,Brooklyn,40.733628,-74.005583,Shared room,House,68,12,477,2.88,90,4.6,15,19,False,2025-08-24
8926,Saunders Circles Stay,5995,Christopher,SoHo,40.669535,-73.899034,Private room,Villa,57,4,143,10.12,286,4.0,14,17,False,2025-11-04
8927,Selena Place Stay,6160,Elizabeth,Manhattan,40.866795,-73.87082,Shared room,Condo,60,14,400,10.79,14,3.2,17,20,True,2025-10-30
8928,Johnson Skyway Stay,2801,Susan,Staten Island,40.518511,-73.919697,Shared room,House,88,13,220,8.04,340,4.8,65,18,True,2026-04-28
8929,Laura Glen Stay,7916,Connie,Upper East Side,40.649174,-73.730771,Private room,Studio,59,12,392,7.35,283,4.1,10,25,False,2026-04-29
8930,Darrell Trace Stay,3892,Austin,Upper East Side,40.886384,-73.939726,Entire home/apt,Apartment,222,14,172,1.01,230,4.1,78,9,False,2025-12-17
8931,Taylor Common Stay,2191,Victoria,Brooklyn,40.617595,-73.750633,Private room,Loft,133,8,228,5.41,268,3.0,36,23,False,2025-07-05
8932,Williams Road Stay,8108,Beverly,Staten Island,40.838817,-73.769949,Entire home/apt,Studio,378,14,104,2.14,193,3.8,78,29,False,2026-04-23
8933,Shannon Shore Stay,2581,Suzanne,Upper East Side,40.888513,-74.007063,Shared room,Loft,30,1,262,6.11,266,3.4,16,5,False,2025-11-14
8934,Gilbert Ferry Stay,2314,William,Williamsburg,40.52405,-73.975652,Private room,Loft,131,2,41,5.59,37,3.9,37,31,True,2025-05-15
